application_id,fraud_type,difficulty_level,generated_signal_score
APP-9650E40BC389,legitimate_clean,easy,0.001
APP-5E289EC759A0,true_name_fraud,medium,0.552
APP-FD8715A86B40,legitimate_noisy,medium,0.199
APP-18F139B581AE,legitimate_clean,medium,0.068
APP-613379C98A6D,legitimate_clean,easy,0.09
APP-8CA2F4CDB613,legitimate_noisy,medium,0.088
APP-692CA5CE3044,legitimate_clean,easy,0.101
APP-7E158C429DF0,coordinated_attack,easy,0.906
APP-6D28C003A38F,legitimate_clean,easy,0.0
APP-0E9FDCA35CD4,legitimate_clean,easy,0.076
APP-B295B641EAFC,legitimate_clean,easy,0.048
APP-F73C2AD4BB7D,legitimate_clean,easy,0.012
APP-A862E23D492D,synthetic_identity,easy,0.828
APP-3588A8643DB9,legitimate_clean,easy,0.006
APP-388394BB9905,legitimate_clean,easy,0.059
APP-5EAD366F73E5,legitimate_clean,easy,0.079
APP-00B8D904194A,legitimate_noisy,easy,0.308
APP-46C42984E30A,legitimate_clean,medium,0.143
APP-564FB570DC47,legitimate_clean,easy,0.001
APP-0770618AB031,legitimate_clean,hard,0.087
APP-306B1CE70D58,legitimate_clean,easy,0.073
APP-FB93E697D448,legitimate_clean,easy,0.113
APP-98DA9D4703CE,legitimate_clean,medium,0.065
APP-346CBBEC8E8C,coordinated_attack,medium,0.897
APP-6C76C4C479AB,legitimate_noisy,medium,0.293
APP-A7CE9D6BF003,synthetic_identity,hard,0.146
APP-63F056CBF32E,legitimate_noisy,medium,0.362
APP-9CC0A0C8BBDC,legitimate_noisy,hard,0.388
APP-4EAF214132C4,legitimate_noisy,hard,0.074
APP-C9A4809C5D5E,legitimate_noisy,hard,0.081
APP-E3EFDD94517A,legitimate_clean,easy,0.126
APP-004E70A2A912,legitimate_noisy,medium,0.227
APP-446985E971AA,legitimate_clean,hard,0.003
APP-408C837AD5C6,legitimate_clean,easy,0.0
APP-95B0204DBA89,legitimate_clean,easy,0.042
APP-5A0F648A0186,legitimate_clean,easy,0.0
APP-497A6F8E4386,legitimate_clean,medium,0.072
APP-6688EC4E6F43,legitimate_clean,easy,0.001
APP-648CA134C7E2,legitimate_clean,easy,0.037
APP-CC34038E8CCE,legitimate_clean,medium,0.148
APP-AAEC55A6C631,legitimate_noisy,hard,0.252
APP-C098ACB63242,legitimate_clean,easy,0.06
APP-D9A8D8A985F1,legitimate_clean,medium,0.042
APP-47562437DAC7,legitimate_clean,easy,0.064
APP-7369E80E5DC6,synthetic_identity,hard,0.395
APP-2239BD6C298F,legitimate_clean,easy,0.0
APP-B62FD1905486,legitimate_clean,medium,0.061
APP-6EDB9F2108CD,legitimate_noisy,easy,0.0
APP-9154AE274EF9,legitimate_clean,easy,0.045
APP-A79479D047F3,legitimate_clean,easy,0.025
APP-622BC9478D07,legitimate_clean,easy,0.025
APP-5D33D033E29C,legitimate_clean,medium,0.16
APP-D932598EA4F9,legitimate_clean,easy,0.14
APP-21A5BEDEB29E,legitimate_clean,medium,0.188
APP-48E3622FFD7F,legitimate_clean,easy,0.041
APP-18BCC388ABAC,legitimate_clean,easy,0.021
APP-CC2DAFB44E4E,legitimate_clean,easy,0.13
APP-5F6B541C5513,legitimate_clean,easy,0.079
APP-9A5CBFB899FB,legitimate_clean,easy,0.043
APP-183BEE1E7F72,legitimate_clean,medium,0.045
APP-FF7E68DF5FA3,legitimate_noisy,hard,0.184
APP-55FF5B2E7D8F,legitimate_clean,easy,0.128
APP-FDA90B2AFCE1,legitimate_clean,easy,0.15
APP-BFBE83DB0EF7,legitimate_clean,medium,0.052
APP-238E4A6CDA03,legitimate_clean,medium,0.123
APP-1E93D9CD3CB7,legitimate_clean,easy,0.037
APP-A84B37189F19,legitimate_clean,easy,0.059
APP-0458EF29619E,legitimate_clean,easy,0.079
APP-EAE658AF0166,legitimate_clean,easy,0.033
APP-95753F4ADC6E,legitimate_clean,easy,0.089
APP-116F83598112,legitimate_noisy,hard,0.129
APP-E701052B49A8,legitimate_clean,easy,0.086
APP-81BADEC2C5C6,synthetic_identity,hard,0.645
APP-B5DE006F2043,legitimate_clean,medium,0.047
APP-5F082C2A0C08,legitimate_clean,easy,0.03
APP-B474BF14FE73,legitimate_noisy,hard,0.037
APP-069E914203E6,legitimate_clean,medium,0.05
APP-0FEBD6C7B010,legitimate_clean,easy,0.027
APP-A2244956A011,legitimate_clean,easy,0.026
APP-28670E924219,legitimate_clean,easy,0.085
APP-80E29E21B0D5,legitimate_noisy,hard,0.14
APP-0919AEDBF44D,legitimate_noisy,medium,0.209
APP-30D1B19141E4,legitimate_clean,easy,0.0
APP-D8A09E372F6B,true_name_fraud,hard,0.243
APP-C838D038BC32,synthetic_identity,easy,0.851
APP-3179E329C4CF,legitimate_clean,medium,0.0
APP-1CCD47DEF4D3,synthetic_identity,hard,0.37
APP-F4A0544265DB,legitimate_clean,medium,0.029
APP-FBF1CDD973DF,legitimate_noisy,medium,0.118
APP-90B40788465D,legitimate_clean,easy,0.073
APP-201D390840A6,legitimate_clean,medium,0.047
APP-7BE06D88D96A,legitimate_noisy,hard,0.241
APP-5869DA73DF6D,legitimate_clean,medium,0.092
APP-E9D94F55E252,legitimate_noisy,medium,0.179
APP-B88FF4F47E2C,legitimate_noisy,medium,0.014
APP-46414F29A89A,synthetic_identity,medium,0.668
APP-283ED772CFAD,legitimate_clean,easy,0.099
APP-9682558A3F15,legitimate_clean,easy,0.017
APP-ED02C534B681,legitimate_noisy,medium,0.182
APP-4A64DD2BCDE9,legitimate_clean,easy,0.026
APP-120E2059809E,legitimate_clean,easy,0.109
APP-241D4AE59F7F,legitimate_clean,easy,0.043
APP-2350E803C7F3,legitimate_clean,medium,0.01
APP-32E6DDD75B72,legitimate_clean,medium,0.145
APP-7630D58E5F5C,legitimate_clean,easy,0.073
APP-31C95080C030,legitimate_clean,medium,0.104
APP-6537E87B0025,legitimate_clean,easy,0.022
APP-82D9695F9D15,legitimate_clean,easy,0.088
APP-21489DD169F8,legitimate_clean,easy,0.046
APP-CE1D33B990E2,legitimate_clean,hard,0.015
APP-B50AEA024EFC,legitimate_clean,medium,0.094
APP-39F9443EC064,legitimate_clean,easy,0.027
APP-8615DEBA1FF9,legitimate_clean,easy,0.032
APP-F43A8A8A1A7E,legitimate_noisy,hard,0.092
APP-813CD45082B8,legitimate_clean,easy,0.088
APP-07E36E9B1B81,legitimate_clean,easy,0.042
APP-4EBE900BC429,legitimate_clean,medium,0.186
APP-96851EA2B830,legitimate_clean,easy,0.025
APP-4705F2E20217,legitimate_clean,easy,0.0
APP-3F8ACF25A628,coordinated_attack,medium,0.386
APP-43122BFE1B9B,legitimate_noisy,medium,0.089
APP-38B62CBD9A38,legitimate_clean,easy,0.0
APP-61F4594A58DC,true_name_fraud,medium,0.261
APP-9677B6FFE165,legitimate_clean,easy,0.176
APP-2F013430D3F3,legitimate_clean,medium,0.0
APP-CB0B9EC02724,legitimate_clean,easy,0.087
APP-0C10EFC53EED,legitimate_noisy,hard,0.232
APP-9F491ED6B23D,legitimate_clean,easy,0.062
APP-209EAA058593,legitimate_noisy,medium,0.101
APP-C7E63E34D879,legitimate_clean,hard,0.027
APP-D2C860207E9B,legitimate_noisy,medium,0.082
APP-723D60165348,legitimate_clean,easy,0.022
APP-4024DEDAAD9F,legitimate_noisy,hard,0.159
APP-59702C50CE43,legitimate_clean,easy,0.028
APP-C4B5F23CE88E,legitimate_clean,easy,0.0
APP-505914FCA372,legitimate_noisy,hard,0.172
APP-5F06444398D5,legitimate_clean,easy,0.09
APP-A03D5FE3A06B,legitimate_clean,medium,0.0
APP-65FC31CD1CB8,legitimate_noisy,medium,0.005
APP-41AAB851F9C9,synthetic_identity,medium,0.75
APP-5BC612D7E3F5,legitimate_clean,medium,0.135
APP-F11F7DBC0FFD,legitimate_clean,medium,0.125
APP-688A7D4EDA0C,legitimate_noisy,hard,0.153
APP-AFE06A366AE8,legitimate_clean,easy,0.052
APP-B3271155B1B3,synthetic_identity,medium,0.775
APP-019A7248D908,legitimate_clean,easy,0.109
APP-1471EFC060DE,legitimate_clean,easy,0.186
APP-BC09CA2C2B53,legitimate_clean,easy,0.009
APP-5C41ADCF75AE,legitimate_clean,easy,0.147
APP-65A892143A9B,legitimate_clean,easy,0.093
APP-863FD96ACFDE,legitimate_clean,easy,0.044
APP-6D5259897BA1,legitimate_clean,easy,0.03
APP-F0AD319E1481,legitimate_clean,medium,0.147
APP-86A3F5F3751A,legitimate_noisy,easy,0.279
APP-E1CFEA14CC59,legitimate_clean,medium,0.0
APP-649732D1CB86,synthetic_identity,easy,0.676
APP-E7B7ABE60ECA,legitimate_clean,easy,0.033
APP-2954070BF5C6,synthetic_identity,medium,0.759
APP-ABF611031B9C,coordinated_attack,medium,0.805
APP-F1DF4362B23E,legitimate_clean,easy,0.043
APP-F497DC002B9E,legitimate_clean,medium,0.096
APP-4F7AB46F56DD,legitimate_clean,easy,0.043
APP-F7D791C95899,legitimate_clean,easy,0.01
APP-3548507A3B87,true_name_fraud,hard,0.104
APP-AE6F9845E603,legitimate_clean,hard,0.017
APP-1FCCE2D10F34,legitimate_clean,easy,0.0
APP-3FFB2B1E9EB9,legitimate_clean,medium,0.094
APP-866803DADA24,true_name_fraud,hard,0.394
APP-ECED25C39573,legitimate_noisy,hard,0.169
APP-DE78C1A3DA93,legitimate_clean,easy,0.137
APP-E535D9C622C5,legitimate_clean,easy,0.056
APP-9FDB686A9BFB,legitimate_noisy,medium,0.173
APP-F9CE0CBE1BD5,legitimate_clean,easy,0.045
APP-87CD200163AA,legitimate_noisy,hard,0.219
APP-A67C9A15DF02,legitimate_clean,easy,0.057
APP-070D6C846421,legitimate_clean,hard,0.059
APP-DD8C2C95578F,legitimate_clean,hard,0.079
APP-26869505AA06,legitimate_clean,easy,0.082
APP-0400C106AAA7,legitimate_noisy,hard,0.207
APP-8783BFAC503C,legitimate_clean,medium,0.086
APP-339C8C8776B2,synthetic_identity,medium,0.579
APP-29910C0E5F4D,legitimate_noisy,medium,0.162
APP-258743574C6F,legitimate_clean,easy,0.0
APP-41CBC531B24A,legitimate_clean,easy,0.117
APP-79AC431F530B,legitimate_clean,easy,0.06
APP-2C08DE0A729F,legitimate_clean,easy,0.032
APP-0577B309754F,legitimate_clean,medium,0.051
APP-4FF34373E5B5,legitimate_clean,easy,0.091
APP-E0EF682A911A,legitimate_clean,hard,0.0
APP-474A04CEC2D8,legitimate_clean,easy,0.135
APP-C59714F17C19,legitimate_clean,easy,0.061
APP-193310F3E28B,legitimate_clean,medium,0.151
APP-D3FC08A27827,legitimate_clean,easy,0.0
APP-19E1A63DB2C6,true_name_fraud,hard,0.425
APP-148B42264CC5,legitimate_noisy,easy,0.145
APP-FA51014A56BC,legitimate_clean,medium,0.047
APP-45D499AC3D63,legitimate_clean,easy,0.0
APP-91568AA5F169,coordinated_attack,medium,0.663
APP-E48DD221C96D,true_name_fraud,hard,0.222
APP-90FF8BF3BE2D,legitimate_clean,easy,0.0
APP-1BCF4AF1DAE9,synthetic_identity,medium,0.475
APP-2F805F56DAC0,legitimate_noisy,medium,0.027
APP-15E0E4604134,legitimate_noisy,medium,0.216
APP-6CE85BF71594,legitimate_clean,easy,0.046
APP-78B56E03F715,legitimate_clean,medium,0.079
APP-3C1B7D8FD340,legitimate_clean,easy,0.165
APP-035FF92FB7B5,legitimate_clean,easy,0.0
APP-4DCAAD93C99D,legitimate_clean,easy,0.062
APP-BF6A7EEE607A,legitimate_clean,easy,0.006
APP-A4E0184D16F5,legitimate_clean,easy,0.047
APP-4B0560522175,legitimate_noisy,medium,0.308
APP-CBD2DF4A8BEF,legitimate_clean,hard,0.064
APP-F3DCE058782F,legitimate_clean,easy,0.137
APP-35794D3BD27D,legitimate_clean,easy,0.0
APP-1E9546037C3D,legitimate_clean,easy,0.019
APP-C5594B46136B,legitimate_noisy,medium,0.315
APP-A76D752FFAF4,legitimate_noisy,hard,0.073
APP-A75B1D87C2DA,legitimate_noisy,easy,0.175
APP-8BA291368287,legitimate_clean,easy,0.082
APP-50C86B61311F,legitimate_clean,easy,0.231
APP-EB17700EFB7E,legitimate_clean,easy,0.0
APP-5598ACE320D1,legitimate_clean,easy,0.083
APP-E9A396738B3B,legitimate_clean,easy,0.004
APP-5A8AB0417A13,legitimate_clean,easy,0.065
APP-4D1D386D5149,synthetic_identity,medium,0.845
APP-E886EF1D3492,legitimate_noisy,hard,0.304
APP-48CCEA5346B2,legitimate_clean,easy,0.029
APP-49E80AC31CF8,legitimate_noisy,hard,0.165
APP-F9BB896F242A,legitimate_noisy,hard,0.158
APP-6066BA1B3D7D,legitimate_clean,medium,0.006
APP-E44F508B1330,legitimate_clean,easy,0.044
APP-75941C8C7C00,legitimate_clean,easy,0.009
APP-4AC0B4E99ED2,legitimate_clean,easy,0.004
APP-B868548A9874,legitimate_clean,hard,0.087
APP-3F8172C49D15,legitimate_clean,easy,0.153
APP-B203F5A389BC,legitimate_noisy,easy,0.083
APP-20A808A5E5E1,legitimate_clean,easy,0.005
APP-1B8C236A85A9,legitimate_clean,easy,0.086
APP-830A0DCB0CC4,legitimate_noisy,medium,0.0
APP-48EF0C033AB7,legitimate_clean,easy,0.155
APP-DD9BB3AD7377,legitimate_clean,easy,0.056
APP-D9C1FD705D59,legitimate_clean,easy,0.0
APP-B18EB98F0146,legitimate_clean,easy,0.14
APP-1A69FF920C93,legitimate_clean,medium,0.012
APP-840CB94D52C7,legitimate_clean,easy,0.183
APP-A592FB1A7B96,coordinated_attack,medium,0.837
APP-5C13408B058E,legitimate_noisy,easy,0.246
APP-AE993E0E5423,legitimate_clean,easy,0.084
APP-7B05CCB0999D,legitimate_clean,easy,0.005
APP-2E5B2662876F,legitimate_clean,medium,0.024
APP-5051EDDC7E2F,legitimate_clean,medium,0.087
APP-AAABEBD36A4D,legitimate_clean,medium,0.252
APP-3150759014C2,legitimate_clean,easy,0.011
APP-21FEFA40DC56,legitimate_clean,easy,0.1
APP-7BC30B18C933,legitimate_clean,easy,0.112
APP-04FD05926F77,coordinated_attack,medium,0.855
APP-77BDCB99B441,legitimate_clean,easy,0.07
APP-39FFB265FE91,legitimate_clean,medium,0.063
APP-DD21BF6776CD,legitimate_clean,medium,0.0
APP-580563AACF90,legitimate_clean,hard,0.067
APP-D96D1A99A171,legitimate_clean,easy,0.098
APP-F3FED513EEA8,legitimate_clean,easy,0.003
APP-EBAD7E16CF10,true_name_fraud,medium,0.416
APP-FDCD45373047,legitimate_clean,easy,0.0
APP-5C463C9FF4E2,legitimate_noisy,easy,0.04
APP-F3B65813576B,legitimate_clean,medium,0.0
APP-6D19B1E536C3,legitimate_clean,medium,0.091
APP-4EECF1D61844,true_name_fraud,easy,0.527
APP-CCC4F271A909,legitimate_clean,medium,0.0
APP-1B50BEE8447D,legitimate_clean,easy,0.062
APP-528722A61153,coordinated_attack,hard,0.696
APP-A61433B83BA5,legitimate_clean,easy,0.0
APP-D1E4584B1C8E,legitimate_clean,easy,0.0
APP-B8E680C8B000,legitimate_clean,easy,0.089
APP-32E9FAE01411,legitimate_clean,easy,0.049
APP-BCE2D3EE3689,legitimate_clean,easy,0.028
APP-75960CE56BD2,legitimate_clean,easy,0.008
APP-82E8833B6D8F,synthetic_identity,hard,0.372
APP-462C3C8CFDC2,legitimate_clean,medium,0.0
APP-AD4B5107608C,legitimate_clean,medium,0.0
APP-95C0B059D607,true_name_fraud,hard,0.386
APP-FB4D3B116D0F,legitimate_clean,easy,0.055
APP-5FABA725FBED,legitimate_clean,easy,0.05
APP-93B5BADDAFD6,legitimate_clean,easy,0.18
APP-443DE7C1FCCB,legitimate_clean,easy,0.039
APP-15BA00CE24BD,legitimate_clean,easy,0.005
APP-8275F901B435,legitimate_clean,easy,0.0
APP-4619E3CE0F47,legitimate_clean,easy,0.026
APP-A2E18EA87561,legitimate_clean,hard,0.052
APP-3395AA279E39,legitimate_clean,easy,0.017
APP-02648251D65B,synthetic_identity,medium,0.602
APP-39A7635DC02C,legitimate_clean,medium,0.045
APP-0710D61120F9,coordinated_attack,medium,0.739
APP-D14832A0B720,legitimate_clean,easy,0.076
APP-C36A912D5DC3,coordinated_attack,easy,0.796
APP-67705F0C83B7,true_name_fraud,medium,0.527
APP-52DC49EED3E0,true_name_fraud,hard,0.284
APP-A9DAA0E438F4,legitimate_clean,easy,0.088
APP-CE67695C40EA,legitimate_clean,easy,0.043
APP-AED9D616CC08,legitimate_noisy,easy,0.144
APP-99291247B210,legitimate_clean,easy,0.0
APP-962053D33A68,coordinated_attack,medium,0.752
APP-47C386AFB685,legitimate_clean,medium,0.075
APP-3413A29C559C,legitimate_noisy,medium,0.053
APP-E114DE86867B,legitimate_clean,easy,0.055
APP-F8629B28D350,legitimate_noisy,medium,0.115
APP-9B84569CF124,legitimate_clean,easy,0.116
APP-4F7302A048A0,legitimate_clean,easy,0.024
APP-AE50EF9DA22C,legitimate_noisy,medium,0.19
APP-531ED95215AC,synthetic_identity,medium,0.709
APP-35A30A2A2FB7,legitimate_clean,easy,0.033
APP-96417A3CDD00,legitimate_clean,easy,0.016
APP-72D86B9B7AD4,legitimate_clean,medium,0.09
APP-101BCA4ED168,legitimate_clean,medium,0.227
APP-23F4C7FD1704,legitimate_clean,medium,0.145
APP-31DFA375F34F,legitimate_clean,easy,0.0
APP-46EB5F2B4998,legitimate_noisy,easy,0.082
APP-8D43C4CFBFB7,legitimate_noisy,medium,0.256
APP-14697D8319B6,legitimate_clean,medium,0.09
APP-FA8408DB9049,legitimate_clean,medium,0.039
APP-380C3FAA23DE,true_name_fraud,medium,0.488
APP-22BF9856902D,true_name_fraud,medium,0.227
APP-F911668CFF22,legitimate_noisy,hard,0.206
APP-26A81DDA74B2,legitimate_clean,medium,0.012
APP-C039E191D225,legitimate_clean,hard,0.099
APP-F54FDE4171CE,synthetic_identity,medium,0.681
APP-C852C8186AEC,legitimate_clean,medium,0.189
APP-80B7A746D8FC,legitimate_clean,easy,0.07
APP-963A6DCEE3AF,legitimate_clean,easy,0.145
APP-CA9958DC1CB5,legitimate_clean,medium,0.05
APP-D5C85A52F278,legitimate_clean,easy,0.017
APP-6605299F4A91,legitimate_noisy,easy,0.258
APP-7163BC68CDCA,legitimate_clean,easy,0.004
APP-190D4F5DBA10,synthetic_identity,easy,0.966
APP-8F622A6D5680,legitimate_noisy,medium,0.242
APP-CAF8A8F4A942,legitimate_clean,easy,0.098
APP-93056CBADDB5,legitimate_noisy,medium,0.179
APP-6AE00061BBCD,coordinated_attack,medium,0.768
APP-E097C6D96E1D,legitimate_clean,easy,0.057
APP-A0D5E4D9792A,legitimate_clean,easy,0.11
APP-2F76EDA65EBA,legitimate_clean,easy,0.025
APP-6056560B7054,legitimate_noisy,hard,0.149
APP-4A76EFA87FEA,legitimate_clean,easy,0.105
APP-FA2EAC5D47EF,true_name_fraud,hard,0.179
APP-5B44D96D7F19,coordinated_attack,medium,0.626
APP-6455689BDA97,legitimate_clean,easy,0.105
APP-2256671D5E83,legitimate_clean,easy,0.042
APP-1D7374351DC3,legitimate_clean,easy,0.027
APP-693145730CE1,legitimate_clean,easy,0.194
APP-8CFD5FFB07A6,legitimate_clean,medium,0.126
APP-81842A5B80CD,legitimate_clean,medium,0.0
APP-3E6E5EE89525,legitimate_clean,easy,0.157
APP-5D03B5FD1B5E,legitimate_clean,easy,0.016
APP-A48C355450F5,legitimate_clean,easy,0.082
APP-9ACCC069D481,legitimate_clean,medium,0.075
APP-DBC131F40BCC,legitimate_clean,easy,0.081
APP-CF823ED82FBB,legitimate_clean,easy,0.006
APP-88424B2210E1,legitimate_clean,easy,0.136
APP-A6F6A5B61D6F,legitimate_clean,easy,0.137
APP-B55546C95A15,legitimate_clean,easy,0.0
APP-34E518E0E353,legitimate_clean,medium,0.021
APP-2D169606FABD,legitimate_noisy,medium,0.192
APP-534A74C9E51E,legitimate_clean,easy,0.014
APP-59A4544C10E7,legitimate_clean,easy,0.04
APP-B1CF31F4AF5F,legitimate_clean,easy,0.008
APP-06468EF97D49,legitimate_noisy,hard,0.143
APP-944135DF117D,legitimate_clean,easy,0.045
APP-55B49BCA20E3,legitimate_clean,easy,0.066
APP-FA2CCF98C5F4,legitimate_clean,medium,0.036
APP-8BCB246793E6,legitimate_clean,easy,0.069
APP-9ADB482B7842,legitimate_noisy,hard,0.155
APP-9DE65E356C0E,legitimate_clean,medium,0.053
APP-4BF5F5F62283,synthetic_identity,hard,0.418
APP-F1D008845748,legitimate_noisy,hard,0.15
APP-99D07BA091FE,legitimate_clean,medium,0.005
APP-8966D0145370,legitimate_clean,easy,0.065
APP-DCAB37E15718,legitimate_noisy,medium,0.03
APP-203FA26C2A2B,legitimate_clean,easy,0.001
APP-D275887F49A4,legitimate_clean,easy,0.008
APP-41C4BF241A57,legitimate_clean,easy,0.059
APP-5AE6903FFDD9,legitimate_clean,easy,0.02
APP-83BAF38D02B5,legitimate_clean,easy,0.093
APP-C8EBCCAAE1F7,true_name_fraud,medium,0.511
APP-93216B37C74E,legitimate_noisy,easy,0.18
APP-CC94BE63CEC9,legitimate_clean,medium,0.059
APP-AFE8C67E9500,legitimate_clean,medium,0.081
APP-CC3A3182F5FE,coordinated_attack,medium,0.814
APP-407F4FC08300,legitimate_clean,easy,0.069
APP-257DA310D1AE,legitimate_noisy,medium,0.146
APP-923E2CD44587,legitimate_clean,medium,0.075
APP-B9C918662A2C,legitimate_clean,easy,0.054
APP-1DE3F08FB72B,legitimate_noisy,medium,0.188
APP-70CB9389D5C3,legitimate_clean,medium,0.061
APP-6CDF6075DE03,true_name_fraud,medium,0.608
APP-5F16553B80E3,legitimate_clean,medium,0.066
APP-7ED45F989EAD,legitimate_noisy,hard,0.054
APP-C1E362B2CB45,legitimate_clean,easy,0.0
APP-F8F34409A583,coordinated_attack,medium,0.866
APP-BCD227FA379A,legitimate_noisy,hard,0.034
APP-1A1ACDB11CAB,legitimate_clean,easy,0.066
APP-7DC1D4E3FE49,legitimate_clean,easy,0.087
APP-CC8460C98497,legitimate_clean,medium,0.184
APP-B5F6766E3505,true_name_fraud,medium,0.416
APP-13956B6B024B,legitimate_noisy,hard,0.088
APP-CEB2AC98EDE3,synthetic_identity,hard,0.456
APP-AA9B0A8177CA,true_name_fraud,easy,0.49
APP-D5B83C027E5B,legitimate_clean,easy,0.089
APP-BBDBD70C8447,legitimate_clean,easy,0.036
APP-4C019F765F26,legitimate_clean,easy,0.057
APP-4E5FCCE36EAC,legitimate_noisy,hard,0.167
APP-77D247AE9410,legitimate_clean,medium,0.05
APP-E35F9F3E4DCB,legitimate_clean,medium,0.097
APP-B46A6B7D5A69,legitimate_clean,medium,0.077
APP-92760A5DDCFE,legitimate_clean,easy,0.0
APP-61D4D7F5A9BC,legitimate_clean,easy,0.022
APP-2F0452FFCF40,legitimate_clean,easy,0.057
APP-D95E8B187F92,coordinated_attack,easy,0.638
APP-FDF117BCBF1D,coordinated_attack,hard,0.613
APP-4565C94AE6CF,legitimate_noisy,medium,0.273
APP-E536BB45C33A,legitimate_clean,easy,0.004
APP-842D5407FE61,legitimate_clean,easy,0.004
APP-8107624D654B,legitimate_clean,easy,0.147
APP-21831B6CBBFC,legitimate_clean,easy,0.01
APP-DA238D23CA3C,legitimate_clean,easy,0.0
APP-7B1087DF8AB6,legitimate_clean,medium,0.009
APP-99B12512BD82,legitimate_clean,medium,0.182
APP-0B98C9851548,legitimate_clean,medium,0.046
APP-935751B1CEEC,legitimate_clean,easy,0.024
APP-78835ED9E1CD,synthetic_identity,medium,0.489
APP-8F68599AB1D3,legitimate_clean,medium,0.083
APP-595142B6ADAF,legitimate_clean,easy,0.052
APP-D9A346001391,legitimate_clean,medium,0.036
APP-5A621735AB9B,legitimate_noisy,hard,0.103
APP-300F5162811C,legitimate_clean,easy,0.043
APP-0187475E9E7D,legitimate_clean,medium,0.0
APP-DCBDBE30162E,legitimate_clean,easy,0.014
APP-81C8D6E2A01A,legitimate_clean,medium,0.018
APP-C87A13DA0D7B,legitimate_clean,easy,0.119
APP-1EA604D9A7CB,synthetic_identity,medium,0.928
APP-B0A4FE70A6F0,legitimate_clean,medium,0.141
APP-4D72A732F11E,synthetic_identity,hard,0.281
APP-6FEC0D985A18,legitimate_clean,easy,0.043
APP-F5DA9CD5AD6C,legitimate_clean,hard,0.052
APP-EC8F6465591F,legitimate_noisy,hard,0.178
APP-6B3BDCFD3234,legitimate_clean,easy,0.152
APP-0EFAE8BC44B2,legitimate_clean,easy,0.0
APP-D5C1F46FAFD9,legitimate_clean,easy,0.141
APP-BBAB3CA9599C,legitimate_clean,easy,0.027
APP-A150EDFB9AA4,legitimate_clean,medium,0.02
APP-CCB855DCA5A3,legitimate_noisy,medium,0.161
APP-9D92083DE598,legitimate_clean,easy,0.057
APP-F4397DF50D4B,synthetic_identity,hard,0.519
APP-D745368D6780,legitimate_clean,easy,0.12
APP-CC1C115F6D3C,coordinated_attack,medium,0.699
APP-5F2B3D6B147B,legitimate_clean,easy,0.027
APP-000CA13E5125,legitimate_clean,easy,0.184
APP-8D80343A235D,legitimate_clean,medium,0.03
APP-8EABC5EB15F2,legitimate_noisy,medium,0.251
APP-03824821E4DB,synthetic_identity,easy,0.857
APP-72602E90B755,synthetic_identity,hard,0.308
APP-C38F3E371EB6,legitimate_clean,easy,0.066
APP-4486EE3102A3,legitimate_clean,easy,0.077
APP-3F44783D5512,legitimate_clean,medium,0.138
APP-F12794F9F056,legitimate_clean,easy,0.113
APP-9811C231EA42,legitimate_clean,easy,0.135
APP-E2B891B3B300,legitimate_clean,easy,0.175
APP-ABE0AA9358FC,legitimate_noisy,medium,0.159
APP-B4218CF1EFE1,legitimate_clean,medium,0.01
APP-20C125A6D515,legitimate_clean,easy,0.016
APP-72D6A8080463,legitimate_clean,easy,0.036
APP-CA9A6419D45F,coordinated_attack,medium,0.754
APP-A2B05C474863,legitimate_noisy,medium,0.154
APP-FC1058E06FF2,coordinated_attack,easy,0.731
APP-943EC8E772F5,legitimate_clean,medium,0.008
APP-DEB6A49AE46F,legitimate_clean,easy,0.0
APP-63E2B49FEC31,legitimate_clean,easy,0.009
APP-3C732BCCD2FF,legitimate_clean,medium,0.1
APP-DD94E75D21AD,legitimate_clean,easy,0.006
APP-C0F75CF9F45A,legitimate_noisy,easy,0.034
APP-6A0D94153C16,synthetic_identity,easy,0.962
APP-75AB2B69DEA9,legitimate_clean,medium,0.068
APP-305DA8013202,coordinated_attack,hard,0.74
APP-2CD653289AD4,legitimate_clean,easy,0.159
APP-F1EF07D64D87,legitimate_clean,easy,0.058
APP-519B902826A8,legitimate_noisy,hard,0.173
